Dimer Name,Family Name,ED(MP),ED(MPrc),ED(NMP),ED(NMPrc),mmd
TEAD4_DLX2_2,TEA_Homeo,0.222209089262099,0.364350765637187,0.22504220232685102,0.3377642115935,0.16651532237634425
TEAD4_DLX2_3,TEA_Homeo,0.21956600211821803,0.31970435739703196,0.21700857578354998,0.290257738274924,0.21214022778523525
TEAD4_DLX2_4,TEA_Homeo,0.40787520817050704,0.3943328885056911,0.3918681292231189,0.38733205051343395,0.5341378786746829
TEAD4_DLX2_5,TEA_Homeo,0.20925606742754801,0.35505269401807105,0.25483577989329503,0.335599327917094,0.1998934784093409
TEAD4_DLX2_6,TEA_Homeo,0.11460983420811399,0.332248307857565,0.107188954249336,0.31640984157248303,0.16208278203679835
TEAD4_DLX3,TEA_Homeo,0.10258370115588901,0.31381463946256394,0.100426905222033,0.303389762516988,0.14507526145682598
TEAD4_DLX3_2,TEA_Homeo,0.205456534917261,0.35160901498384006,0.20935468740283103,0.325334766385323,0.2070290352234017
TEAD4_DLX3_3,TEA_Homeo,0.19083614956140998,0.36822265664120796,0.224217394514178,0.313554499259562,0.21185936056926713
TEAD4_DLX3_4,TEA_Homeo,0.0832869119663329,0.337079092736512,0.12281002697423199,0.31317424253576,0.11792618345282614
TEAD4_DRGX,TEA_Homeo,0.455311723858654,0.375284585807626,0.43581251653325603,0.352152197562838,0.6562189912283504
TEAD4_DRGX_2,TEA_Homeo,0.4598165210074,0.374720434364159,0.41714951248781396,0.34682591386913797,0.6432612762556792
TEAD4_HOXA2,TEA_Homeo,0.0797468403910899,0.404629166365885,0.10624256935220099,0.37660966147399105,0.11277906323454553
TEAD4_HOXA2_2,TEA_Homeo,0.10507804891497198,0.414081112536504,0.160913677560431,0.384040939407435,0.14860280180424296
TEAD4_HOXA3,TEA_Homeo,0.0952491732639303,0.37514785191003597,0.111233570618893,0.36431486257461204,0.13470267263592456
TEAD4_HOXA3_2,TEA_Homeo,0.113092138762739,0.44578521182220704,0.164513460059935,0.416638137371394,0.15832710818518
TEAD4_HOXB13,TEA_Homeo,0.393357898212552,0.462102317712178,0.381404190463288,0.4611251357977779,0.5396787916137502
TEAD4_HOXB13_2,TEA_Homeo,0.405483177879979,0.496272755088439,0.40656919366326205,0.457377972397865,0.6254069444601627
TEAD4_HOXB13_3,TEA_Homeo,0.42499641918423103,0.36092462760522204,0.402289221391065,0.32533785905561996,0.5888210604439478
TEAD4_HOXB13_4,TEA_Homeo,0.47044701322545796,0.47172090230761604,0.44763714277350797,0.42892919634183296,0.6598508247846746
TEAD4_HOXB13_5,TEA_Homeo,0.419258905014008,0.39332489954639793,0.37981081247060405,0.31256311935304104,0.6109912085977002
TEAD4_HOXB13_6,TEA_Homeo,0.38963374872107104,0.49504073419658795,0.35203579100199395,0.448872145070171,0.6118118887337844
TEAD4_PITX1,TEA_Homeo,0.25864266295282895,0.35855077863598295,0.25470429481386103,0.34219700447380497,0.22613790243087215
TEAD4_PITX1_2,TEA_Homeo,0.230539711034321,0.33184487554338804,0.27494060036154,0.359995957628034,0.2963486227886341
TEAD4_PITX1_3,TEA_Homeo,0.308669106317513,0.38277416290108396,0.311069949891401,0.35933019303439295,0.38830901228089265
TEAD4_PITX1_4,TEA_Homeo,0.274215370041866,0.335316142842284,0.350068442486742,0.39383716988943207,0.34685341946731135
TEAD4_PITX1_5,TEA_Homeo,0.344428338048601,0.422858155270231,0.35598419721496394,0.39473099014724894,0.6081358993100027
TEAD4_CEBPB,TEA_bZIP,0.24720912373472798,0.524401128943791,0.241668445697065,0.520044995668299,0.13180717728138533
TEAD4_CEBPD,TEA_bZIP,0.508145676384102,0.274654445107461,0.509372572266545,0.26824855396619396,0.7259339810023047
TEAD4_CEBPD_2,TEA_bZIP,0.282516138980122,0.43022301298101795,0.28337137470611,0.431903519424494,0.14722588977504164
TEAD4_CEBPD_3,TEA_bZIP,0.270191618365202,0.490287595523046,0.258678895931499,0.488492353048128,0.13895779698448163
TEAD4_CEBPD_4,TEA_bZIP,0.226982724444425,0.533323110552131,0.228319579488962,0.534764699751426,0.11566438172139139
TEAD4_CLOCK,TEA_bHLH,0.313468448563737,0.4327894854307679,0.293562027418391,0.407311032845829,0.1790411788220574
TEAD4_CLOCK_2,TEA_bHLH,0.280545406627191,0.399093047367846,0.260791543035854,0.403417850988063,0.2001951022719819
TEAD4_CLOCK_3,TEA_bHLH,0.311991051434511,0.46707060004107404,0.308648199244135,0.459209697177913,0.16879119502518233
TEAD4_CLOCK_4,TEA_bHLH,0.272689762959061,0.39680955100967796,0.265518980054066,0.421746127204249,0.23510451776341187
TEAD4_FIGLA,TEA_bHLH,0.48012866796055803,0.324050614380569,0.481494956650313,0.321339933918331,0.6101086935377157
TEAD4_FIGLA_2,TEA_bHLH,0.458014075765712,0.35106110816631897,0.45614561602861703,0.357705106027975,0.5964739184059824
TEAD4_FIGLA_3,TEA_bHLH,0.229386882464652,0.35209494263590396,0.25791502716723397,0.371750850191489,0.3293971058132683
TEAD4_HES7,TEA_bHLH,0.42625428858581604,0.3439861311593089,0.43345064160522206,0.325174344345344,0.48369177284886417
TEAD4_HES7_2,TEA_bHLH,0.366509767380777,0.27839626971746995,0.36251496932600497,0.254780243816808,0.5419966869473217
TEAD4_HES7_3,TEA_bHLH,0.304784837482099,0.391058141641628,0.30314040976561896,0.38249659967608707,0.311306298677313
TEAD4_HES7_4,TEA_bHLH,0.160306343816172,0.47772312436875003,0.16121223456497,0.486447892384826,0.22659587452574234
TEAD4_MAX,TEA_bHLH,0.45869870047623,0.288393290466664,0.4625260428019729,0.30903668441115,0.6376740686113356
TEAD4_MAX_2,TEA_bHLH,0.23806396245443304,0.44543106381352,0.24307903336239398,0.440270100877098,0.1818168026822612
TEAD4_MAX_3,TEA_bHLH,0.411417885328656,0.272808021576785,0.398627949138247,0.284652979360305,0.5159049819404476
TEAD4_TCF3,TEA_bHLH,0.47624164371577704,0.356179955057216,0.46034036039771997,0.36877136702855395,0.2141823107526683
TEAD4_ELK1,bHLH_ETS,0.5078501403696011,0.39106928077421005,0.468832363204647,0.42379363480081106,0.7045819678320809
TEAD4_ELK1_2,bHLH_ETS,0.451368242209905,0.464667930572598,0.368116996670079,0.43778538586186794,0.5898208543526405
TEAD4_ELK1_3,bHLH_ETS,0.43144199037139297,0.453020591585704,0.452898396720877,0.478123750328731,0.6341872078411267
TEAD4_ELK1_4,bHLH_ETS,0.42996019904282,0.45774917134447607,0.38892159055197606,0.40899604956108293,0.5631448548210605
TFAP4_ETV1,bHLH_ETS,0.159164303690756,0.44545831650539597,0.17447729127712,0.428677535042943,0.21300056641732915
TFAP4_ETV4,bHLH_ETS,0.162647917104932,0.45619165731581,0.17246339714096803,0.43019439800213,0.2146513333291793
TFAP4_FLI1,bHLH_ETS,0.39780705473232003,0.408007165712448,0.39291077409299796,0.4238188982654529,0.46679155724431665
TEAD4_ELK3,TEA_ETS,0.26624526995604003,0.37673735521467,0.281506257821877,0.37072826116901597,0.26852184619462166
TEAD4_ERG,TEA_ETS,0.290001946311167,0.46155229958638505,0.257438453418033,0.485554867311499,0.35901923212366027
TEAD4_ERG_2,TEA_ETS,0.274448267321827,0.411626869518326,0.24525609596103304,0.41542541472313893,0.2789666668394563
TEAD4_ERG_3,TEA_ETS,0.270162030617926,0.48417163869463303,0.26112385694803597,0.48575315420977794,0.31079359418248426
TEAD4_ETV1,TEA_ETS,0.302212209757565,0.431465818614248,0.29190719286082,0.40341517726431103,0.2984681402779458
TEAD4_ETV4,TEA_ETS,0.346110438566235,0.534796807899915,0.34083712395005206,0.493688748346169,0.2930880437599049
TEAD4_ETV7,TEA_ETS,0.28328580031506395,0.324875534637776,0.254831443238082,0.283767636191239,0.34166047545779193
TEAD4_FLI1,TEA_ETS,0.24833974592855,0.37053158916518897,0.233089404693622,0.35519528980297105,0.2358094650827362
TEAD4_SPDEF,TEA_ETS,0.409218623142155,0.466988223010161,0.391388237793604,0.432287924770036,0.5603860712814717
TEAD4_SPDEF_2,TEA_ETS,0.369805332874444,0.46332327179236704,0.35542772207445206,0.4087460215280879,0.5563580456007216
TEAD4_SPDEF_3,TEA_ETS,0.307800326656408,0.3644875491979229,0.27729961168040196,0.35768096974139296,0.3346918382458339
TEAD4_SPIB,TEA_ETS,0.380202766765381,0.50601946427888,0.406377148001711,0.49453236755505897,0.6185982258718852
TEAD4_SPIB_2,TEA_ETS,0.457463579107968,0.503268319611082,0.41151970921871,0.49604666636036404,0.647452606998356
TEAD4_EOMES,TEA_Tbox,0.244779030462293,0.402163283183731,0.25462698928875604,0.40331119226356604,0.38439629419251164
TEAD4_EOMES_2,TEA_Tbox,0.333378274784653,0.37716861974325105,0.363400409010647,0.394689643676798,0.5148263653946501
TEAD4_EOMES_3,TEA_Tbox,0.243549292671938,0.38136048755168,0.20967462574198897,0.34874537953909696,0.6032992330880592
TEAD4_EOMES_4,TEA_Tbox,0.399621225329347,0.358492356953987,0.37391081668651,0.321809997128614,0.5427785299922165
TEAD4_EOMES_5,TEA_Tbox,0.35513242741162204,0.374152165286048,0.32952841418931395,0.368648108365882,0.4126553901411654
TEAD4_EOMES_6,TEA_Tbox,0.41559442281568,0.307814748599087,0.396599678807609,0.321782719537568,0.18736243414902132
TEAD4_TBX21,TEA_Tbox,0.3914750184826721,0.22400635158964802,0.41757724016843,0.26865809513063604,0.6038977858551332
TEAD4_TBX21_2,TEA_Tbox,0.184770019055429,0.42301206554337606,0.209733844043474,0.437540312801861,0.3370919166209342
TEAD4_FOXI1,TEA_Fox,0.25451528014638897,0.42969137515537603,0.25005150450725,0.42158738400480394,0.35781396425780854
TEAD4_FOXI1_2,TEA_Fox,0.32980883760435803,0.298764747579253,0.31913720012494395,0.288256210708727,0.5234085306960157
TEAD4_FOXI1_3,TEA_Fox,0.338506263634378,0.31129850574495194,0.325832767974025,0.28613759699347197,0.5012887923281181
TEAD4_FOXI1_4,TEA_Fox,0.20517363121819002,0.39036830953860296,0.19931719973597198,0.37588016717102796,0.5589142303337838
TEAD4_FOXI1_5,TEA_Fox,0.351403738888601,0.378392792998057,0.35947158532122403,0.37923500406032207,0.5124973965571394
TFAP2C_DLX3,AP2_Homeo,0.27142622216892803,0.38522996482265504,0.260148791101318,0.3861311299412721,0.20526392832879478
TFAP2C_DLX3_2,AP2_Homeo,0.421083774517764,0.267409721233126,0.40253584091737704,0.24802629652731,0.6006546025734981
TFAP2C_DLX3_3,AP2_Homeo,0.203754989049053,0.39267156036583,0.174876377733123,0.35919973314923803,0.28863031065685685
TFAP2C_DRGX,AP2_Homeo,0.405112691097466,0.281727038606384,0.38800543624158,0.25962648357374196,0.6372080701744005
TFAP2C_HOXB13,AP2_Homeo,0.445013128487671,0.307099056295682,0.444679380916253,0.289685359895329,0.623776695788517
TFAP2C_HES7,AP2_bHLH,0.235767177840133,0.35005554766929203,0.209118427048097,0.323281275385746,0.2619388234976353
TFAP2C_HES7_2,AP2_bHLH,0.335479767357208,0.236735273374811,0.32551206975588204,0.227290737298095,0.48980467354424867
TFAP2C_MAX,AP2_bHLH,0.410639473909785,0.254709009501079,0.42014795374569,0.240674731506535,0.602749685658625
TFAP2C_MAX_2,AP2_bHLH,0.396599299661756,0.285107050320378,0.401849569238318,0.27235928733183,0.5518349282885258
TFAP2C_MAX_3,AP2_bHLH,0.162555072985902,0.295895464084043,0.181008319325388,0.29141869886264504,0.23454703167512655
TFAP2C_MAX_4,AP2_bHLH,0.164133294260426,0.287900204967037,0.182209116017073,0.28367521335348,0.2418711871900981
TFAP2C_ONECUT2,AP2_HomeoCut,0.40521791527221596,0.336338499602438,0.39119190624119804,0.33144060117747104,0.34240162335228275
TFAP2C_ONECUT2_2,AP2_HomeoCut,0.4289624758576451,0.29728055070062603,0.408358899259387,0.28324703087096503,0.24179320851729053
TFAP2C_ONECUT2_3,AP2_HomeoCut,0.43699091313886607,0.319396543948788,0.419504520354856,0.292780224623783,0.23339446503113018
TFAP2C_ONECUT2_4,AP2_HomeoCut,0.40211716295609296,0.396456489087106,0.40172591807901004,0.38449011433003905,0.5732853963818483
